customer_count,vehicle_capacity,instance_name,routing_case,structure_variant,operator_pair,destroy_operator,repair_operator,source_folder,selected_run_timestamp,run_folder_count,metrics_source_file,baseline_distance,lns_distance,baseline_total_system_distance,lns_total_system_distance,customer_delivery_distance,supplier_depot_replenishment_distance,absolute_improvement,percent_improvement,customer_delivery_improvement_distance,customer_delivery_improvement_percent,system_improvement_distance,system_improvement_percent,best_n_remove,tested_n_remove_values,iterations,seed,temperature_initial,cooling_rate,temperature_minimum,n_routes,avg_utilisation,min_utilisation,max_utilisation,accepted_moves,rejected_moves,best_iteration,runtime_seconds,supplier_count,worst_removal_randomness,related_removal_randomness,distance_weight,demand_weight,route_weight,capacity_feasible,customer_coverage_feasible,supplier_feasible,structural_validity,hybrid_system_distance_check,ranking_distance_used,notes_or_warnings
80,35,80c_cap35,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_07_12_235126,2,lns_sa_metrics_best.json,662.9118360421799,629.4217123383182,822.9118360421799,789.4217123383182,629.4217123383182,160.0,33.49012370386163,4.069709808153134,33.49012370386163,5.0519725072054245,33.49012370386163,4.069709808153134,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,13,0.6175824175824176,0.08571428571428572,1.0,123,77,,0.1459658145904541,3,0.2,,,,,,,,,ok,789.4217123383182,
100,15,100c_cap15,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233057,2,lns_sa_metrics_best.json,1548.3882132372098,1519.767597496501,1988.3882132372098,1959.767597496501,1519.767597496501,440.0,28.6206157407089,1.4393877186645005,28.6206157407089,1.8484134337907336,28.6206157407089,1.4393877186645005,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,28,0.8238095238095239,0.4,1.0,79,121,,0.12741374969482422,3,0.2,,,,,,,,,ok,1959.767597496501,
100,25,100c_cap25,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233102,1,lns_sa_metrics_best.json,1107.8336358545364,1071.3280263521292,1427.8336358545364,1391.3280263521292,1071.3280263521292,320.0,36.5056095024072,2.556713092177518,36.5056095024072,3.295224871399423,36.5056095024072,2.556713092177518,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,17,0.8141176470588236,0.44,1.0,70,130,,0.12690377235412598,3,0.2,,,,,,,,,ok,1391.3280263521292,
100,35,100c_cap35,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233106,1,lns_sa_metrics_best.json,940.2984713334815,865.5998619986038,1180.2984713334815,1105.599861998604,865.5998619986038,240.0,74.69860933487757,6.3287898060635746,74.69860933487769,7.944138123392254,74.69860933487757,6.3287898060635746,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,14,0.7061224489795919,0.11428571428571428,0.9714285714285714,83,117,,0.15839266777038574,3,0.2,,,,,,,,,ok,1105.599861998604,
150,15,150c_cap15,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233110,1,lns_sa_metrics_best.json,3407.799321342537,3345.5551430403434,4367.799321342537,4305.555143040343,3345.5551430403434,960.0,62.244178302194086,1.4250695538608673,62.24417830219363,1.8265212365167063,62.244178302194086,1.4250695538608673,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,42,0.8428571428571432,0.4,1.0,12,188,,0.24704527854919434,3,0.2,,,,,,,,,ok,4305.555143040343,
150,25,150c_cap25,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233119,1,lns_sa_metrics_best.json,2335.1454350079275,2274.7126285089203,2935.1454350079275,2874.7126285089203,2274.7126285089203,600.0,60.432806499007256,2.058937379327646,60.432806499007256,2.5879675669452293,60.432806499007256,2.058937379327646,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,26,0.8169230769230771,0.12,1.0,58,142,,0.15577197074890137,3,0.2,,,,,,,,,ok,2874.7126285089203,
150,35,150c_cap35,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233128,1,lns_sa_metrics_best.json,1945.6999709924216,1860.931166900693,2425.6999709924216,2340.931166900693,1860.931166900693,480.0,84.76880409172873,3.494612075088884,84.76880409172873,4.3567253613357275,84.76880409172873,3.494612075088884,25,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,19,0.7984962406015038,0.08571428571428572,1.0,14,186,,0.33446407318115234,3,0.2,,,,,,,,,ok,2340.931166900693,
200,15,200c_cap15,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233138,1,lns_sa_metrics_best.json,5747.04406883622,5684.923860848612,7587.04406883622,7524.923860848612,5684.923860848612,1840.0,62.1202079876075,0.8187669324706606,62.1202079876075,1.0809071105693973,62.1202079876075,0.8187669324706606,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,54,0.8654320987654321,0.3333333333333333,1.0,47,153,,0.20399093627929688,3,0.2,,,,,,,,,ok,7524.923860848612,
200,25,200c_cap25,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233156,1,lns_sa_metrics_best.json,3849.316644734236,3719.690078840889,4969.3166447342355,4839.690078840889,3719.690078840889,1120.0,129.6265658933462,2.608539064032189,129.6265658933471,3.3675215072439633,129.6265658933462,2.608539064032189,25,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,31,0.9045161290322582,0.6,1.0,12,188,,0.48553991317749023,3,0.2,,,,,,,,,ok,4839.690078840889,
200,35,200c_cap35,case_3_hybrid,kmeans,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_kmeans,run_2026_08_06_233215,1,lns_sa_metrics_best.json,2971.8886701170895,2874.3917798115267,3851.8886701170895,3754.3917798115267,2874.3917798115267,880.0,97.49689030556283,2.5311450733751117,97.49689030556283,3.2806373699631743,97.49689030556283,2.5311450733751117,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,24,0.8345238095238097,0.17142857142857143,1.0,55,145,,0.23209404945373535,3,0.2,,,,,,,,,ok,3754.3917798115267,
20,15,20c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235136,2,lns_sa_metrics_best.json,90.7811383504322,88.20162359943902,114.7811383504322,112.20162359943902,88.20162359943902,24.0,2.5795147509931837,2.247333305858846,2.5795147509931837,2.8414655267218323,2.5795147509931837,2.247333305858846,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,8,0.5583333333333332,0.06666666666666667,1.0,200,0,,0.07939314842224121,3,0.2,,,,,,,,,ok,112.20162359943902,
20,25,20c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235136,2,lns_sa_metrics_best.json,73.43109878717637,71.79766262125987,97.43109878717637,95.79766262125987,71.79766262125987,24.0,1.6334361659164927,1.6765038948031257,1.6334361659164927,2.2244473974856924,1.6334361659164927,1.6765038948031257,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.44666666666666677,0.12,0.72,199,1,,0.07734799385070801,3,0.2,,,,,,,,,ok,95.79766262125987,
20,35,20c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235137,2,lns_sa_metrics_best.json,73.43109878717637,71.79766262125987,97.43109878717637,95.79766262125987,71.79766262125987,24.0,1.6334361659164927,1.6765038948031257,1.6334361659164927,2.2244473974856924,1.6334361659164927,1.6765038948031257,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.319047619047619,0.08571428571428572,0.5142857142857142,199,1,,0.08975505828857422,3,0.2,,,,,,,,,ok,95.79766262125987,
40,15,40c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235137,2,lns_sa_metrics_best.json,317.7139933885292,304.6311489969305,413.7139933885292,400.6311489969305,304.6311489969305,96.0,13.082844391598712,3.1622919699775016,13.082844391598712,4.117805530711968,13.082844391598712,3.1622919699775016,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,14,0.6666666666666666,0.06666666666666667,0.9333333333333333,170,30,,0.1073601245880127,3,0.2,,,,,,,,,ok,400.6311489969305,
40,25,40c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235138,3,lns_sa_metrics_best.json,213.48666061666222,206.47961641307649,261.4866606166622,254.47961641307649,206.47961641307649,48.0,7.007044203585735,2.6796947068202526,7.007044203585735,3.2821929873022,7.007044203585735,2.6796947068202526,4,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.7999999999999999,0.52,0.92,150,50,,0.10558795928955078,3,0.2,,,,,,,,,ok,254.47961641307649,
40,35,40c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235139,2,lns_sa_metrics_best.json,202.9587964753435,191.40792620532062,250.9587964753435,239.40792620532062,191.40792620532062,48.0,11.55087027002287,4.602695913533253,11.55087027002287,5.691239044879797,11.55087027002287,4.602695913533253,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.5714285714285714,0.11428571428571428,1.0,196,4,,0.10047078132629395,3,0.2,,,,,,,,,ok,239.40792620532062,
60,15,60c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235140,2,lns_sa_metrics_best.json,683.447635460772,654.1752248451046,875.447635460772,846.1752248451046,654.1752248451046,192.0,29.272410615667354,3.343707770740678,29.272410615667354,4.2830509752122055,29.272410615667354,3.343707770740678,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,20,0.7399999999999999,0.13333333333333333,1.0,49,151,,0.13071513175964355,3,0.2,,,,,,,,,ok,846.1752248451046,
60,25,60c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235141,2,lns_sa_metrics_best.json,477.911393962637,464.8544560447903,597.911393962637,584.8544560447904,464.8544560447903,120.0,13.056937917846653,2.1837580032238972,13.05693791784671,2.7320834118609647,13.056937917846653,2.1837580032238972,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,12,0.7400000000000001,0.16,1.0,86,114,,0.12691617012023926,3,0.2,,,,,,,,,ok,584.8544560447904,
60,35,60c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235143,2,lns_sa_metrics_best.json,417.15203122299897,391.54895334416796,489.15203122299897,463.54895334416796,391.54895334416796,72.0,25.603077878831016,5.234175929887708,25.603077878831016,6.137589167136107,25.603077878831016,5.234175929887708,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,9,0.7047619047619048,0.14285714285714285,1.0,129,71,,0.12519288063049316,3,0.2,,,,,,,,,ok,463.54895334416796,
80,15,80c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235145,2,lns_sa_metrics_best.json,1075.3883639913515,1044.191600421451,1363.3883639913515,1332.191600421451,1044.191600421451,288.0,31.19676356990044,2.288178804648969,31.19676356990044,2.900976485751833,31.19676356990044,2.288178804648969,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,24,0.7805555555555556,0.3333333333333333,1.0,78,122,,0.1495048999786377,3,0.2,,,,,,,,,ok,1332.191600421451,
80,25,80c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235148,2,lns_sa_metrics_best.json,752.5164985260036,726.6391210057184,944.5164985260036,918.6391210057184,726.6391210057184,192.0,25.877377520285222,2.7397485973690263,25.877377520285222,3.438778760462089,25.877377520285222,2.7397485973690263,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,14,0.8028571428571428,0.4,1.0,74,126,,0.17075777053833008,3,0.2,,,,,,,,,ok,918.6391210057184,
80,35,80c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_07_12_235151,2,lns_sa_metrics_best.json,620.3949986042885,600.9451504922961,780.3949986042885,760.9451504922961,600.9451504922961,160.0,19.449848111992424,2.4923081448212576,19.449848111992424,3.135074937056073,19.449848111992424,2.4923081448212576,18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,11,0.7298701298701299,0.05714285714285714,1.0,107,93,,0.17021584510803223,3,0.2,,,,,,,,,ok,760.9451504922961,
100,15,100c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233436,1,lns_sa_metrics_best.json,1556.0477506692682,1507.1741140362465,1996.0477506692682,1947.1741140362465,1507.1741140362465,440.0,48.87363663302176,2.4485204132333305,48.87363663302176,3.1408828303630676,48.87363663302176,2.4485204132333305,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,28,0.8238095238095239,0.3333333333333333,1.0,61,139,,0.1448981761932373,3,0.2,,,,,,,,,ok,1947.1741140362465,
100,25,100c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233441,1,lns_sa_metrics_best.json,1103.5460774339185,1081.5014902722392,1423.5460774339185,1401.5014902722392,1081.5014902722392,320.0,22.044587161679374,1.5485685719015787,22.044587161679374,1.9976136576861174,22.044587161679374,1.5485685719015787,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,18,0.768888888888889,0.2,1.0,106,94,,0.13599181175231934,3,0.2,,,,,,,,,ok,1401.5014902722392,
100,35,100c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233445,1,lns_sa_metrics_best.json,933.1421556057326,879.9347325518489,1173.1421556057326,1119.9347325518488,879.9347325518489,240.0,53.20742305388376,4.535462543873123,53.207423053883645,5.701963279040266,53.20742305388376,4.535462543873123,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,14,0.7061224489795919,0.11428571428571428,0.9714285714285714,85,115,,0.16612505912780762,3,0.2,,,,,,,,,ok,1119.9347325518488,
150,15,150c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233449,1,lns_sa_metrics_best.json,3329.976600546286,3308.2094278096965,4289.976600546286,4268.2094278096965,3308.2094278096965,960.0,21.7671727365896,0.507396071433531,21.7671727365896,0.653673444222361,21.7671727365896,0.507396071433531,16,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,42,0.8428571428571432,0.4,1.0,6,194,,0.23784685134887695,3,0.2,,,,,,,,,ok,4268.2094278096965,
150,25,150c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233459,1,lns_sa_metrics_best.json,2340.1576192604707,2241.131563374526,2940.1576192604707,2841.131563374526,2241.131563374526,600.0,99.02605588594452,3.368052625384494,99.02605588594452,4.231597695425251,99.02605588594452,3.368052625384494,32,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,26,0.816923076923077,0.24,1.0,19,181,,0.31668710708618164,3,0.2,,,,,,,,,ok,2841.131563374526,
150,35,150c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233508,1,lns_sa_metrics_best.json,1900.844730990529,1856.039268345052,2380.8447309905287,2336.039268345052,1856.039268345052,480.0,44.80546264547684,1.881914518080981,44.80546264547684,2.357134273777782,44.80546264547684,1.881914518080981,33,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,19,0.7984962406015038,0.02857142857142857,1.0,5,195,,0.308135986328125,3,0.2,,,,,,,,,ok,2336.039268345052,
200,15,200c_cap15,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233518,1,lns_sa_metrics_best.json,5727.450203775925,5659.480360019731,7567.450203775925,7499.480360019731,5659.480360019731,1840.0,67.96984375619377,0.8981868651382588,67.96984375619377,1.186738275112081,67.96984375619377,0.8981868651382588,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,55,0.8496969696969698,0.3333333333333333,1.0,51,149,,0.19410490989685059,3,0.2,,,,,,,,,ok,7499.480360019731,
200,25,200c_cap25,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233537,1,lns_sa_metrics_best.json,3835.780200182673,3765.941363581815,4955.780200182673,4885.941363581815,3765.941363581815,1120.0,69.83883660085849,1.409239994103939,69.83883660085803,1.8207205042023018,69.83883660085849,1.409239994103939,8,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,31,0.904516129032258,0.36,1.0,35,165,,0.20299482345581055,3,0.2,,,,,,,,,ok,4885.941363581815,
200,35,200c_cap35,case_3_hybrid,no_clustering,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_no_cluster,run_2026_08_06_233555,1,lns_sa_metrics_best.json,3068.150105240352,2911.1681801015548,3948.150105240352,3791.1681801015548,2911.1681801015548,880.0,156.98192513879712,3.9760880654065334,156.98192513879712,5.116500814959297,156.98192513879712,3.9760880654065334,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,24,0.8345238095238097,0.14285714285714285,1.0,27,173,,0.2646031379699707,3,0.2,,,,,,,,,ok,3791.1681801015548,
20,15,20c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235046,2,lns_sa_metrics_best.json,90.7811383504322,88.20162359943902,114.7811383504322,112.20162359943902,88.20162359943902,24.0,2.5795147509931837,2.247333305858846,2.5795147509931837,2.8414655267218323,2.5795147509931837,2.247333305858846,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,8,0.5583333333333332,0.06666666666666667,1.0,200,0,,0.07611083984375,3,0.2,,,,,,,,,ok,112.20162359943902,
20,25,20c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235046,2,lns_sa_metrics_best.json,73.43109878717637,71.79766262125987,97.43109878717637,95.79766262125987,71.79766262125987,24.0,1.6334361659164927,1.6765038948031257,1.6334361659164927,2.2244473974856924,1.6334361659164927,1.6765038948031257,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.44666666666666677,0.12,0.72,199,1,,0.0824589729309082,3,0.2,,,,,,,,,ok,95.79766262125987,
20,35,20c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235047,2,lns_sa_metrics_best.json,73.43109878717637,71.79766262125987,97.43109878717637,95.79766262125987,71.79766262125987,24.0,1.6334361659164927,1.6765038948031257,1.6334361659164927,2.2244473974856924,1.6334361659164927,1.6765038948031257,3,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.319047619047619,0.08571428571428572,0.5142857142857142,199,1,,0.09069633483886719,3,0.2,,,,,,,,,ok,95.79766262125987,
40,15,40c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235047,2,lns_sa_metrics_best.json,322.0540449853214,308.9712005937227,418.0540449853214,404.9712005937227,308.9712005937227,96.0,13.082844391598712,3.129462457912128,13.082844391598712,4.062313327626424,13.082844391598712,3.129462457912128,10,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,14,0.6666666666666666,0.06666666666666667,0.9333333333333333,171,29,,0.11339282989501953,3,0.2,,,,,,,,,ok,404.9712005937227,
40,25,40c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235048,3,lns_sa_metrics_best.json,216.64980673822936,208.91313420058236,264.64980673822936,256.91313420058236,208.91313420058236,48.0,7.736672537646996,2.9233622472656857,7.736672537646996,3.571049821888351,7.736672537646996,2.9233622472656857,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.8,0.64,0.96,196,4,,0.10946798324584961,3,0.2,,,,,,,,,ok,256.91313420058236,
40,35,40c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235049,2,lns_sa_metrics_best.json,201.53998274758732,189.9891124775645,249.53998274758732,237.9891124775645,189.9891124775645,48.0,11.550870270022813,4.628865540039191,11.550870270022813,5.731304584107934,11.550870270022813,4.628865540039191,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",50,42,10.0,0.95,0.01,7,0.5714285714285714,0.11428571428571428,1.0,196,4,,0.0997927188873291,3,0.2,,,,,,,,,ok,237.9891124775645,
60,15,60c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235050,2,lns_sa_metrics_best.json,675.2666631002465,652.8734433786051,867.2666631002465,844.8734433786051,652.8734433786051,192.0,22.393219721641458,2.582045485478674,22.393219721641458,3.3162039450949585,22.393219721641458,2.582045485478674,4,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,20,0.74,0.13333333333333333,1.0,104,96,,0.11579489707946777,3,0.2,,,,,,,,,ok,844.8734433786051,
60,25,60c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235052,2,lns_sa_metrics_best.json,496.33892142505834,475.1071368100194,616.3389214250583,595.1071368100195,475.1071368100194,120.0,21.231784615038805,3.444822950000962,21.23178461503892,4.2776787591187695,21.231784615038805,3.444822950000962,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,12,0.7400000000000001,0.16,1.0,88,112,,0.11372494697570801,3,0.2,,,,,,,,,ok,595.1071368100195,
